UtcTime,Computer,EventID,Image,CommandLine,User
2026-02-15T01:20:00+00:00,HOST09,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T01:20:00+00:00,HOST09,7,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T01:21:00+00:00,HOST09,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T01:23:00+00:00,HOST09,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T01:23:00+00:00,HOST09,12,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T01:24:00+00:00,HOST09,24,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T01:26:00+00:00,HOST09,11,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T01:26:00+00:00,HOST09,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T01:28:00+00:00,HOST09,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T01:29:00+00:00,HOST09,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T01:29:00+00:00,HOST09,1,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T01:30:00+00:00,HOST09,26,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T01:40:00+00:00,HOST09,13,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T01:40:00+00:00,HOST09,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:40:00+00:00,HOST09,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T01:43:00+00:00,HOST09,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T01:43:00+00:00,HOST09,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T01:44:00+00:00,HOST09,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T01:44:00+00:00,HOST09,24,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T01:45:00+00:00,HOST09,7,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:46:00+00:00,HOST09,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T01:53:00+00:00,HOST09,1,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T01:54:00+00:00,HOST09,24,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T01:55:00+00:00,HOST09,7,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T01:56:00+00:00,HOST09,7,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T01:58:00+00:00,HOST09,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T02:04:00+00:00,HOST09,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T02:05:00+00:00,HOST09,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T02:05:00+00:00,HOST09,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T02:05:00+00:00,HOST09,24,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T02:07:00+00:00,HOST09,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T02:09:00+00:00,HOST09,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T02:11:00+00:00,HOST09,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T02:12:00+00:00,HOST09,1,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T02:12:00+00:00,HOST09,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T02:13:00+00:00,HOST09,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T02:17:00+00:00,HOST09,25,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T02:20:00+00:00,HOST09,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T02:22:00+00:00,HOST09,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T02:24:00+00:00,HOST09,11,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T02:31:00+00:00,HOST09,26,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T02:34:00+00:00,HOST09,1,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T02:38:00+00:00,HOST09,12,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T02:39:00+00:00,HOST09,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T02:40:00+00:00,HOST09,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T02:53:00+00:00,HOST09,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T02:53:00+00:00,HOST09,12,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T02:58:00+00:00,HOST09,1,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T03:10:00+00:00,HOST09,11,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T03:10:00+00:00,HOST09,25,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T03:11:00+00:00,HOST09,26,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T03:12:00+00:00,HOST09,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T03:19:00+00:00,HOST09,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T03:47:00+00:00,HOST09,10,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T04:50:00+00:00,HOST09,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T05:14:00+00:00,HOST09,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T05:31:00+00:00,HOST09,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T05:53:00+00:00,HOST09,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:00:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:00:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:00:00+00:00,HOST10,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:00:00+00:00,HOST10,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:00:00+00:00,HOST10,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:01:00+00:00,HOST10,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:01:00+00:00,HOST10,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:01:00+00:00,HOST10,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:01:00+00:00,HOST10,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:01:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:01:00+00:00,HOST10,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:02:00+00:00,HOST10,3,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:02:00+00:00,HOST10,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:02:00+00:00,HOST10,23,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:02:00+00:00,HOST10,3,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:03:00+00:00,HOST10,10,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:03:00+00:00,HOST10,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:04:00+00:00,HOST10,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:04:00+00:00,HOST10,26,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:04:00+00:00,HOST10,4625,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:05:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:05:00+00:00,HOST10,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:05:00+00:00,HOST10,10,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:05:00+00:00,HOST10,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:05:00+00:00,HOST10,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:06:00+00:00,HOST10,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:06:00+00:00,HOST10,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:06:00+00:00,HOST10,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:06:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:06:00+00:00,HOST10,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:06:00+00:00,HOST10,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:06:00+00:00,HOST10,12,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:07:00+00:00,HOST10,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:07:00+00:00,HOST10,7,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:07:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:07:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:07:00+00:00,HOST10,24,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:07:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:07:00+00:00,HOST10,12,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:08:00+00:00,HOST10,3,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:08:00+00:00,HOST10,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:08:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:08:00+00:00,HOST10,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:08:00+00:00,HOST10,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:09:00+00:00,HOST10,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:09:00+00:00,HOST10,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:09:00+00:00,HOST10,24,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:09:00+00:00,HOST10,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:09:00+00:00,HOST10,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:09:00+00:00,HOST10,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:10:00+00:00,HOST10,10,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:11:00+00:00,HOST10,5,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:11:00+00:00,HOST10,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:11:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:11:00+00:00,HOST10,11,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:11:00+00:00,HOST10,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:11:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:12:00+00:00,HOST10,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:12:00+00:00,HOST10,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:12:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:12:00+00:00,HOST10,10,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:12:00+00:00,HOST10,24,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:12:00+00:00,HOST10,25,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:12:00+00:00,HOST10,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:12:00+00:00,HOST10,1,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:13:00+00:00,HOST10,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:13:00+00:00,HOST10,22,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:13:00+00:00,HOST10,12,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:13:00+00:00,HOST10,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:13:00+00:00,HOST10,3,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:14:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:14:00+00:00,HOST10,4624,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:14:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:14:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:14:00+00:00,HOST10,10,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:14:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:14:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:15:00+00:00,HOST10,4624,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:15:00+00:00,HOST10,3,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:15:00+00:00,HOST10,22,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:15:00+00:00,HOST10,1,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:15:00+00:00,HOST10,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:15:00+00:00,HOST10,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:16:00+00:00,HOST10,10,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:16:00+00:00,HOST10,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:16:00+00:00,HOST10,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:16:00+00:00,HOST10,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:16:00+00:00,HOST10,1,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:16:00+00:00,HOST10,3,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:16:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:17:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:17:00+00:00,HOST10,3,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:17:00+00:00,HOST10,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:17:00+00:00,HOST10,12,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:17:00+00:00,HOST10,23,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:18:00+00:00,HOST10,22,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:18:00+00:00,HOST10,1,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:19:00+00:00,HOST10,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:19:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:19:00+00:00,HOST10,10,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:20:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:20:00+00:00,HOST10,5,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:20:00+00:00,HOST10,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:20:00+00:00,HOST10,13,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:20:00+00:00,HOST10,11,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:20:00+00:00,HOST10,26,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:20:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:20:00+00:00,HOST10,10,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:21:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:21:00+00:00,HOST10,23,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:21:00+00:00,HOST10,7,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:21:00+00:00,HOST10,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:21:00+00:00,HOST10,3,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:22:00+00:00,HOST10,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:22:00+00:00,HOST10,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:22:00+00:00,HOST10,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:22:00+00:00,HOST10,5,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:23:00+00:00,HOST10,12,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:23:00+00:00,HOST10,1,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:23:00+00:00,HOST10,1,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:23:00+00:00,HOST10,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:23:00+00:00,HOST10,13,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:23:00+00:00,HOST10,1,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:23:00+00:00,HOST10,7,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:24:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:24:00+00:00,HOST10,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:24:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:25:00+00:00,HOST10,26,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:26:00+00:00,HOST10,3,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:26:00+00:00,HOST10,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:26:00+00:00,HOST10,11,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:26:00+00:00,HOST10,13,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:26:00+00:00,HOST10,12,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:26:00+00:00,HOST10,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:27:00+00:00,HOST10,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:27:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:27:00+00:00,HOST10,5,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:27:00+00:00,HOST10,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:27:00+00:00,HOST10,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:28:00+00:00,HOST10,10,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:28:00+00:00,HOST10,22,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:28:00+00:00,HOST10,11,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:28:00+00:00,HOST10,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:29:00+00:00,HOST10,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:29:00+00:00,HOST10,13,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:30:00+00:00,HOST10,13,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:30:00+00:00,HOST10,1,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:30:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:30:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:30:00+00:00,HOST10,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:30:00+00:00,HOST10,1,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:31:00+00:00,HOST10,1,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:31:00+00:00,HOST10,22,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:33:00+00:00,HOST10,12,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:33:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:33:00+00:00,HOST10,11,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:33:00+00:00,HOST10,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:33:00+00:00,HOST10,3,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:33:00+00:00,HOST10,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:34:00+00:00,HOST10,3,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:34:00+00:00,HOST10,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:34:00+00:00,HOST10,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:34:00+00:00,HOST10,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:34:00+00:00,HOST10,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:34:00+00:00,HOST10,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:35:00+00:00,HOST10,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:35:00+00:00,HOST10,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:36:00+00:00,HOST10,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:36:00+00:00,HOST10,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:37:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:37:00+00:00,HOST10,10,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:37:00+00:00,HOST10,26,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:38:00+00:00,HOST10,4625,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:38:00+00:00,HOST10,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:38:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:38:00+00:00,HOST10,5,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:38:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:39:00+00:00,HOST10,25,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:39:00+00:00,HOST10,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T00:40:00+00:00,HOST10,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:40:00+00:00,HOST10,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:40:00+00:00,HOST10,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:41:00+00:00,HOST10,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:41:00+00:00,HOST10,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:41:00+00:00,HOST10,1,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:41:00+00:00,HOST10,25,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:42:00+00:00,HOST10,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:42:00+00:00,HOST10,11,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:42:00+00:00,HOST10,1,C:\Windows\System32\lsass.exe,,DOMAIN\user5
